Country Code,Year,urban_pop_percentage
NER,2015,16.247
NGA,2015,47.838
NIC,2015,57.895
NLD,2015,90.173
NOR,2015,81.091
NPL,2015,18.557
NZL,2015,86.341
OMN,2015,81.35
PAK,2015,36.026
PAN,2015,66.696
PER,2015,77.357
PHL,2015,46.284
PLW,2015,78.159
PNG,2015,13.012
POL,2015,60.278
PRI,2015,93.624
PRK,2015,61.277
PRT,2015,63.514
PRY,2015,60.75
PSE,2015,75.368
PYF,2015,61.683
QAT,2015,98.945
ROU,2015,53.887
RUS,2015,74.05
RWA,2015,17.004
SAU,2015,83.18
SDN,2015,33.894
SEN,2015,45.862
SGP,2015,100.0
SLB,2015,22.36
SLE,2015,40.829
SLV,2015,69.7
SOM,2015,43.245
SRB,2015,55.696
SSD,2015,18.852
STP,2015,70.174
SUR,2015,66.056
SVK,2015,53.889
SVN,2015,53.781
SWE,2015,86.553
SWZ,2015,23.3
SXM,2015,100.0
SYC,2015,55.4
SYR,2015,52.168
TCA,2015,92.195
TCD,2015,22.515
TGO,2015,40.1
THA,2015,47.694
TJK,2015,26.742
TKM,2015,50.317
TLS,2015,29.49
TON,2015,23.275
TTO,2015,53.319
TUN,2015,68.056
TUR,2015,73.611
TUV,2015,59.73
TZA,2015,31.617
UGA,2015,22.06
UKR,2015,69.061
URY,2015,95.045
USA,2015,81.671
UZB,2015,50.75
VCT,2015,50.964
VEN,2015,88.154
VGB,2015,46.583
VIR,2015,95.35
VNM,2015,33.809
VUT,2015,24.961
WSM,2015,18.914
YEM,2015,34.777
ZAF,2015,64.828
ZMB,2015,41.907
ZWE,2015,32.385
AFG,2016,25.02
AGO,2016,64.149
ALB,2016,58.421
ARE,2016,85.965
ARG,2016,91.627
ARM,2016,63.082
ASM,2016,87.198
ATG,2016,24.846
AUS,2016,85.8
AUT,2016,57.905
AZE,2016,55.021
BDI,2016,12.388
BEL,2016,97.919
BEN,2016,46.229
BFA,2016,28.134
BGD,2016,35.083
BGR,2016,74.329
BHR,2016,89.09
BHS,2016,82.832
BIH,2016,47.518
BLR,2016,77.661
BLZ,2016,45.495
BMU,2016,100.0
BOL,2016,68.738
BRA,2016,86.042
BRB,2016,31.193
BRN,2016,76.99
BTN,2016,39.428
BWA,2016,67.933
CAF,2016,40.618
CAN,2016,81.3
CHE,2016,73.739
CHL,2016,87.422
CHN,2016,56.736
CIV,2016,49.881
CMR,2016,55.179
COD,2016,43.307
COG,2016,66.001
COL,2016,80.108
COM,2016,28.619
CPV,2016,64.784
CRI,2016,77.735
CUB,2016,76.93
CYM,2016,100.0
CYP,2016,66.881
CZE,2016,73.57
DEU,2016,77.224
DJI,2016,77.528
DMA,2016,69.88
DNK,2016,87.642
DOM,2016,79.436
DZA,2016,71.459
ECU,2016,63.534
EGY,2016,42.732
ERI,2016,38.827
ESP,2016,79.84
EST,2016,68.563
ETH,2016,19.866
FIN,2016,85.275
FJI,2016,55.235
FRA,2016,79.917
FSM,2016,22.526
GAB,2016,88.559
GBR,2016,82.886
GEO,2016,57.837
GHA,2016,54.749
GIN,2016,35.46
GMB,2016,59.918
GNB,2016,42.533
GNQ,2016,71.138
GRC,2016,78.387
GRD,2016,36.072
GTM,2016,50.319
GUM,2016,94.617
GUY,2016,26.482
HKG,2016,100.0
HND,2016,55.813
HRV,2016,56.403
HTI,2016,53.396
HUN,2016,70.779
IDN,2016,53.989
IND,2016,33.182
IRL,2016,62.737
IRN,2016,73.88
IRQ,2016,70.094
ISL,2016,93.735
ISR,2016,92.256
ITA,2016,69.855
JAM,2016,55.098
JOR,2016,90.506
JPN,2016,91.457
KAZ,2016,57.264
KEN,2016,26.105
KGZ,2016,35.944
KHM,2016,22.582
KIR,2016,52.45
KNA,2016,30.79
KOR,2016,81.562
KWT,2016,100.0
LAO,2016,33.736
LBN,2016,88.266
LBR,2016,50.254
LBY,2016,79.54
LCA,2016,18.558
LIE,2016,14.303
LKA,2016,18.311
LSO,2016,27.317
LTU,2016,67.366
LUX,2016,90.46
LVA,2016,68.021
MAC,2016,100.0
MAF,2016,N/A
MAR,2016,61.36
MDA,2016,42.511
MDG,2016,35.856
MDV,2016,38.954
MEX,2016,79.577
MHL,2016,76.228
MKD,2016,57.563
MLI,2016,40.783
MLT,2016,94.48
MMR,2016,30.082
MNE,2016,66.141
MNG,2016,68.297
MNP,2016,91.443
MOZ,2016,34.926
MRT,2016,51.962
MUS,2016,40.91
MWI,2016,16.506
MYS,2016,74.84
NAM,2016,47.961
NCL,2016,69.821
NER,2016,16.29
NGA,2016,48.683
NIC,2016,58.09
NLD,2016,90.635
NOR,2016,81.485
NPL,2016,18.942
NZL,2016,86.4
OMN,2016,82.5
PAK,2016,36.234
PAN,2016,67.027
PER,2016,77.539
PHL,2016,46.475
PLW,2016,78.775
PNG,2016,13.05
POL,2016,60.178
PRI,2016,93.602
PRK,2016,61.471
PRT,2016,64.086
PRY,2016,61.026
PSE,2016,75.628
PYF,2016,61.734
QAT,2016,99.015
ROU,2016,53.9
RUS,2016,74.164
RWA,2016,17.056
SAU,2016,83.401
SDN,2016,34.121
SEN,2016,46.296
SGP,2016,100.0
SLB,2016,22.823
SLE,2016,41.228
SLV,2016,70.501
SOM,2016,43.816
SRB,2016,55.81
SSD,2016,19.092
STP,2016,71.092
SUR,2016,66.04
SVK,2016,53.806
SVN,2016,54.02
SWE,2016,86.852
SWZ,2016,23.459
SXM,2016,100.0
SYC,2016,55.831
SYR,2016,52.835
TCA,2016,92.517
TCD,2016,22.677
TGO,2016,40.628
THA,2016,48.448
TJK,2016,26.851
TKM,2016,50.728
TLS,2016,29.85
TON,2016,23.222
TTO,2016,53.25
TUN,2016,68.346
TUR,2016,74.134
TUV,2016,60.645
TZA,2016,32.333
UGA,2016,22.624
UKR,2016,69.154
URY,2016,95.144
USA,2016,81.862
UZB,2016,50.65
VCT,2016,51.373
VEN,2016,88.165
VGB,2016,46.957
VIR,2016,95.48
VNM,2016,34.51
VUT,2016,25.062
WSM,2016,18.681
YEM,2016,35.394
ZAF,2016,65.341
ZMB,2016,42.438
ZWE,2016,32.296
AFG,2017,25.25
AGO,2017,64.839
ALB,2017,59.383
ARE,2017,86.248
ARG,2017,91.749
ARM,2017,63.103
ASM,2017,87.17
ATG,2017,24.713
AUS,2017,85.904
AUT,2017,58.094
AZE,2017,55.343
BDI,2017,12.706
BEL,2017,97.961
BEN,2017,46.768
BFA,2017,28.743
BGD,2017,35.858
BGR,2017,74.669
BHR,2017,89.186
BHS,2017,82.925
BIH,2017,47.876
BLR,2017,78.134
BLZ,2017,45.601
BMU,2017,100.0
BOL,2017,69.08
BRA,2017,86.309
BRB,2017,31.159
BRN,2017,77.312
BTN,2017,40.167
BWA,2017,68.7
CAF,2017,40.98
CAN,2017,81.35
CHE,2017,73.761
CHL,2017,87.49
CHN,2017,57.96
CIV,2017,50.326
CMR,2017,55.777
COD,2017,43.88
COG,2017,66.459
COL,2017,80.446
COM,2017,28.784
CPV,2017,65.261
CRI,2017,78.56
CUB,2017,76.977
CYM,2017,100.0
CYP,2017,66.836
CZE,2017,73.675
DEU,2017,77.261
DJI,2017,77.648
DMA,2017,70.181
DNK,2017,87.757
DOM,2017,80.277
DZA,2017,72.052
ECU,2017,63.67
EGY,2017,42.705
ERI,2017,39.451
ESP,2017,80.08
EST,2017,68.717
ETH,2017,20.31
FIN,2017,85.325
FJI,2017,55.742
FRA,2017,80.18
FSM,2017,22.608
GAB,2017,88.976
GBR,2017,83.143
GEO,2017,58.231
GHA,2017,55.407
GIN,2017,35.793
GMB,2017,60.599
GNB,2017,42.945
GNQ,2017,71.646
GRC,2017,78.724
GRD,2017,36.164
GTM,2017,50.68
GUM,2017,94.699
GUY,2017,26.538
HKG,2017,100.0
HND,2017,56.457
HRV,2017,56.667
HTI,2017,54.346
HUN,2017,71.062
IDN,2017,54.659
IND,2017,33.6
IRL,2017,62.947
IRN,2017,74.394
IRQ,2017,70.278
ISL,2017,93.773
ISR,2017,92.336
ITA,2017,70.144
JAM,2017,55.378
JOR,2017,90.747
JPN,2017,91.535
KAZ,2017,57.336
KEN,2017,26.562
KGZ,2017,36.135
KHM,2017,22.98
KIR,2017,53.262
KNA,2017,30.773
KOR,2017,81.503
KWT,2017,100.0
LAO,2017,34.368
LBN,2017,88.429
LBR,2017,50.697
LBY,2017,79.817
LCA,2017,18.612
LIE,2017,14.315
LKA,2017,18.384
LSO,2017,27.73
LTU,2017,67.516
LUX,2017,90.727
LVA,2017,68.075
MAC,2017,100.0
MAF,2017,N/A
MAR,2017,61.908
MDA,2017,42.557
MDG,2017,36.522
MDV,2017,39.38
MEX,2017,79.867
MHL,2017,76.634
MKD,2017,57.748
MLI,2017,41.572
MLT,2017,94.546
MMR,2017,30.322
MNE,2017,66.477
MNG,2017,68.363
MNP,2017,91.53
MOZ,2017,35.455
MRT,2017,52.824
MUS,2017,40.841
MWI,2017,16.714
MYS,2017,75.447
NAM,2017,49.005
NCL,2017,70.256
NER,2017,16.35
NGA,2017,49.519
NIC,2017,58.299
NLD,2017,91.077
NOR,2017,81.871
NPL,2017,19.336
NZL,2017,86.466
OMN,2017,83.56
PAK,2017,36.442
PAN,2017,67.365
PER,2017,77.72
PHL,2017,46.682
PLW,2017,79.365
PNG,2017,13.102
POL,2017,60.105
PRI,2017,93.587
PRK,2017,61.678
PRT,2017,64.652
PRY,2017,61.3
PSE,2017,75.894
PYF,2017,61.784
QAT,2017,99.078
ROU,2017,53.936
RUS,2017,74.292
RWA,2017,17.125
SAU,2017,83.622
SDN,2017,34.37
SEN,2017,46.74
SGP,2017,100.0
SLB,2017,23.286
SLE,2017,41.636
SLV,2017,71.275
SOM,2017,44.391
SRB,2017,55.942
SSD,2017,19.346
STP,2017,71.968
SUR,2017,66.041
SVK,2017,53.751
SVN,2017,54.273
SWE,2017,87.146
SWZ,2017,23.625
SXM,2017,100.0
SYC,2017,56.261
SYR,2017,53.5
TCA,2017,92.817
TCD,2017,22.858
TGO,2017,41.162
THA,2017,49.2
TJK,2017,26.982
TKM,2017,51.153
TLS,2017,30.212
TON,2017,23.169
TTO,2017,53.205
TUN,2017,68.642
TUR,2017,74.644
TUV,2017,61.53
TZA,2017,33.053
UGA,2017,23.196
UKR,2017,69.246
URY,2017,95.24
USA,2017,82.058
UZB,2017,50.55
VCT,2017,51.784
VEN,2017,88.183
VGB,2017,47.337
VIR,2017,95.603
VNM,2017,35.213
VUT,2017,25.163
WSM,2017,18.452
YEM,2017,36.016
ZAF,2017,65.85
ZMB,2017,42.976
ZWE,2017,32.237
AFG,2018,25.495
AGO,2018,65.514
ALB,2018,60.319
ARE,2018,86.522
ARG,2018,91.87
ARM,2018,63.149
ASM,2018,87.153
ATG,2018,24.599
AUS,2018,86.012
AUT,2018,58.297
AZE,2018,55.68
BDI,2018,13.032
BEL,2018,98.001
BEN,2018,47.312
BFA,2018,29.358
BGD,2018,36.632
BGR,2018,75.008
BHR,2018,89.287
BHS,2018,83.025
BIH,2018,48.245
BLR,2018,78.595
BLZ,2018,45.724
BMU,2018,100.0
BOL,2018,69.425
BRA,2018,86.569
BRB,2018,31.147
BRN,2018,77.629
BTN,2018,40.895
BWA,2018,69.446
CAF,2018,41.364
CAN,2018,81.411
CHE,2018,73.797
CHL,2018,87.564
CHN,2018,59.152
CIV,2018,50.779
CMR,2018,56.374
COD,2018,44.46
COG,2018,66.916
COL,2018,80.778
COM,2018,28.965
CPV,2018,65.732
CRI,2018,79.34
CUB,2018,77.037
CYM,2018,100.0
CYP,2018,66.81
CZE,2018,73.792
DEU,2018,77.312
DJI,2018,77.777
DMA,2018,70.483
DNK,2018,87.874
DOM,2018,81.074
DZA,2018,72.629
ECU,2018,63.821
EGY,2018,42.704
ERI,2018,40.08
ESP,2018,80.321
EST,2018,68.88
ETH,2018,20.763
FIN,2018,85.382
FJI,2018,56.248
FRA,2018,80.444
FSM,2018,22.703
GAB,2018,89.37
GBR,2018,83.398
GEO,2018,58.632
GHA,2018,56.06
GIN,2018,36.14
GMB,2018,61.27
GNB,2018,43.36
GNQ,2018,72.143
GRC,2018,79.058
GRD,2018,36.272
GTM,2018,51.054
GUM,2018,94.78
GUY,2018,26.606
HKG,2018,100.0
HND,2018,57.096
HRV,2018,56.947
HTI,2018,55.278
HUN,2018,71.351
IDN,2018,55.325
IND,2018,34.03
IRL,2018,63.17
IRN,2018,74.898
IRQ,2018,70.473
ISL,2018,93.813
ISR,2018,92.418
ITA,2018,70.438
JAM,2018,55.674
JOR,2018,90.979
JPN,2018,91.616
KAZ,2018,57.428
KEN,2018,27.03
KGZ,2018,36.351
KHM,2018,23.388
KIR,2018,54.057
KNA,2018,30.776
KOR,2018,81.459
KWT,2018,100.0
LAO,2018,35.004
LBN,2018,88.593
LBR,2018,51.151
LBY,2018,80.102
LCA,2018,18.678
LIE,2018,14.338
LKA,2018,18.476
LSO,2018,28.153
LTU,2018,67.679
LUX,2018,90.981
LVA,2018,68.142
MAC,2018,100.0
MAF,2018,N/A
MAR,2018,62.453
MDA,2018,42.629
MDG,2018,37.191
MDV,2018,39.808
MEX,2018,80.156
MHL,2018,77.031
MKD,2018,57.963
MLI,2018,42.356
MLT,2018,94.612
MMR,2018,30.579
MNE,2018,66.813
MNG,2018,68.445
MNP,2018,91.618
MOZ,2018,35.988
MRT,2018,53.672
MUS,2018,40.793
MWI,2018,16.937
MYS,2018,76.036
NAM,2018,50.032
NCL,2018,70.683
NER,2018,16.425
NGA,2018,50.344
NIC,2018,58.522
NLD,2018,91.49
NOR,2018,82.248
NPL,2018,19.74
NZL,2018,86.538
OMN,2018,84.539
PAK,2018,36.666
PAN,2018,67.709
PER,2018,77.907
PHL,2018,46.907
PLW,2018,79.93
PNG,2018,13.169
POL,2018,60.058
PRI,2018,93.578
PRK,2018,61.899
PRT,2018,65.211
PRY,2018,61.585
PSE,2018,76.164
PYF,2018,61.834
QAT,2018,99.135
ROU,2018,53.998
RUS,2018,74.433
RWA,2018,17.211
SAU,2018,83.844
SDN,2018,34.642
SEN,2018,47.192
SGP,2018,100.0
SLB,2018,23.749
SLE,2018,42.055
SLV,2018,72.023
SOM,2018,44.971
SRB,2018,56.092
SSD,2018,19.615
STP,2018,72.803
SUR,2018,66.06
SVK,2018,53.726
SVN,2018,54.541
SWE,2018,87.431
SWZ,2018,23.799
SXM,2018,100.0
SYC,2018,56.691
SYR,2018,54.162
TCA,2018,93.098
TCD,2018,23.059
TGO,2018,41.702
THA,2018,49.949
TJK,2018,27.134
TKM,2018,51.593
TLS,2018,30.578
TON,2018,23.131
TTO,2018,53.184
TUN,2018,68.945
TUR,2018,75.143
TUV,2018,62.387
TZA,2018,33.776
UGA,2018,23.774
UKR,2018,69.352
URY,2018,95.334
USA,2018,82.256
UZB,2018,50.478
VCT,2018,52.198
VEN,2018,88.208
VGB,2018,47.723
VIR,2018,95.721
VNM,2018,35.919
VUT,2018,25.274
WSM,2018,18.243
YEM,2018,36.642
ZAF,2018,66.355
ZMB,2018,43.521
ZWE,2018,32.209
AFG,2019,25.754
AGO,2019,66.177
ALB,2019,61.229
ARE,2019,86.789
ARG,2019,91.991
ARM,2019,63.219
ASM,2019,87.147
ATG,2019,24.506
AUS,2019,86.124
AUT,2019,58.515
AZE,2019,56.031
BDI,2019,13.366
BEL,2019,98.041
BEN,2019,47.861
BFA,2019,29.98
BGD,2019,37.405
BGR,2019,75.347
BHR,2019,89.394
BHS,2019,83.132
BIH,2019,48.626
BLR,2019,79.044
BLZ,2019,45.866
BMU,2019,100.0
BOL,2019,69.773
BRA,2019,86.824
BRB,2019,31.158
BRN,2019,77.942
BTN,2019,41.612
BWA,2019,70.172
CAF,2019,41.77
CAN,2019,81.482
CHE,2019,73.849
CHL,2019,87.643
CHN,2019,60.308
CIV,2019,51.239
CMR,2019,56.968
COD,2019,45.046
COG,2019,67.373
COL,2019,81.104
COM,2019,29.164
CPV,2019,66.195
CRI,2019,80.076
CUB,2019,77.109
CYM,2019,100.0
CYP,2019,66.805
CZE,2019,73.921
DEU,2019,77.376
DJI,2019,77.915
DMA,2019,70.786
DNK,2019,87.994
DOM,2019,81.828
DZA,2019,73.189
ECU,2019,63.986
EGY,2019,42.73
ERI,2019,40.712
ESP,2019,80.565
EST,2019,69.051
ETH,2019,21.225
FIN,2019,85.446
FJI,2019,56.75
FRA,2019,80.709
FSM,2019,22.812
GAB,2019,89.741
GBR,2019,83.652
GEO,2019,59.039
GHA,2019,56.707
GIN,2019,36.5
GMB,2019,61.931
GNB,2019,43.777
GNQ,2019,72.627
GRC,2019,79.388
GRD,2019,36.396
GTM,2019,51.439
GUM,2019,94.859
GUY,2019,26.689
HKG,2019,100.0
HND,2019,57.73
HRV,2019,57.242
HTI,2019,56.192
HUN,2019,71.644
IDN,2019,55.985
IND,2019,34.472
IRL,2019,63.405
IRN,2019,75.391
IRQ,2019,70.678
ISL,2019,93.855
ISR,2019,92.501
ITA,2019,70.736
JAM,2019,55.985
JOR,2019,91.203
JPN,2019,91.698
KAZ,2019,57.54
KEN,2019,27.507
KGZ,2019,36.591
KHM,2019,23.805
KIR,2019,54.835
KNA,2019,30.799
KOR,2019,81.43
KWT,2019,100.0
LAO,2019,35.645
LBN,2019,88.758
LBR,2019,51.615
LBY,2019,80.393
LCA,2019,18.754
LIE,2019,14.371
LKA,2019,18.585
LSO,2019,28.585
LTU,2019,67.855
LUX,2019,91.223
LVA,2019,68.222
MAC,2019,100.0
MAF,2019,N/A
MAR,2019,62.994
MDA,2019,42.726
MDG,2019,37.861
MDV,2019,40.238
MEX,2019,80.444
MHL,2019,77.417
MKD,2019,58.208
MLI,2019,43.136
MLT,2019,94.678
MMR,2019,30.852
MNE,2019,67.15
MNG,2019,68.543
MNP,2019,91.708
MOZ,2019,36.528
MRT,2019,54.507
MUS,2019,40.766
MWI,2019,17.174
MYS,2019,76.607
NAM,2019,51.042
NCL,2019,71.104
NER,2019,16.517
NGA,2019,51.157
NIC,2019,58.76
NLD,2019,91.876
NOR,2019,82.616
NPL,2019,20.153
NZL,2019,86.615
OMN,2019,85.443
PAK,2019,36.907
PAN,2019,68.059
PER,2019,78.099
PHL,2019,47.149
PLW,2019,80.47
PNG,2019,13.25
POL,2019,60.037
PRI,2019,93.576
PRK,2019,62.134
PRT,2019,65.764
PRY,2019,61.879
PSE,2019,76.44
PYF,2019,61.897
QAT,2019,99.188
ROU,2019,54.084
RUS,2019,74.587
RWA,2019,17.313
SAU,2019,84.065
SDN,2019,34.936
SEN,2019,47.653
SGP,2019,100.0
SLB,2019,24.21
SLE,2019,42.484
SLV,2019,72.746
SOM,2019,45.554
SRB,2019,56.26
SSD,2019,19.899
STP,2019,73.598
SUR,2019,66.095
SVK,2019,53.729
SVN,2019,54.822
SWE,2019,87.708
SWZ,2019,23.981
SXM,2019,100.0
SYC,2019,57.119
SYR,2019,54.821
TCA,2019,93.36
TCD,2019,23.279
TGO,2019,42.248
THA,2019,50.692
TJK,2019,27.309
TKM,2019,52.048
TLS,2019,30.947
TON,2019,23.107
TTO,2019,53.187
TUN,2019,69.254
TUR,2019,75.63
TUV,2019,63.215
TZA,2019,34.5
UGA,2019,24.361
UKR,2019,69.473
URY,2019,95.426
USA,2019,82.459
UZB,2019,50.433
VCT,2019,52.614
VEN,2019,88.24
VGB,2019,48.116
VIR,2019,95.832
VNM,2019,36.628
VUT,2019,25.394
WSM,2019,18.056
YEM,2019,37.273
ZAF,2019,66.856
ZMB,2019,44.072
ZWE,2019,32.21
AFG,2020,26.026
AGO,2020,66.825
ALB,2020,62.112
ARE,2020,87.048
ARG,2020,92.111
ARM,2020,63.313
ASM,2020,87.153
ATG,2020,24.433
AUS,2020,86.241
AUT,2020,58.748
AZE,2020,56.397
BDI,2020,13.708
BEL,2020,98.079
BEN,2020,48.415
BFA,2020,30.607
BGD,2020,38.177
BGR,2020,75.686
BHR,2020,89.506
BHS,2020,83.245
BIH,2020,49.02
BLR,2020,79.483
BLZ,2020,46.025
BMU,2020,100.0
BOL,2020,70.123
BRA,2020,87.073
BRB,2020,31.191
BRN,2020,78.25
BTN,2020,42.316
BWA,2020,70.877
CAF,2020,42.198
CAN,2020,81.562
CHE,2020,73.915
CHL,2020,87.727
CHN,2020,61.428
CIV,2020,51.706
CMR,2020,57.56
COD,2020,45.638
COG,2020,67.829
COL,2020,81.425
COM,2020,29.38
CPV,2020,66.652
CRI,2020,80.771
CUB,2020,77.194
CYM,2020,100.0
CYP,2020,66.821
CZE,2020,74.061
DEU,2020,77.453
DJI,2020,78.062
DMA,2020,71.09
DNK,2020,88.116
DOM,2020,82.54
DZA,2020,73.733
ECU,2020,64.166
EGY,2020,42.783
ERI,2020,41.347
ESP,2020,80.81
EST,2020,69.229
ETH,2020,21.695
FIN,2020,85.517
FJI,2020,57.247
FRA,2020,80.975
FSM,2020,22.933
GAB,2020,90.092
GBR,2020,83.903
GEO,2020,59.453
GHA,2020,57.349
GIN,2020,36.875
GMB,2020,62.582
GNB,2020,44.196
GNQ,2020,73.1
GRC,2020,79.715
GRD,2020,36.537
GTM,2020,51.836
GUM,2020,94.938
GUY,2020,26.786
HKG,2020,100.0
HND,2020,58.359
HRV,2020,57.553
HTI,2020,57.088
HUN,2020,71.942
IDN,2020,56.641
IND,2020,34.926
IRL,2020,63.653
IRN,2020,75.874
IRQ,2020,70.893
ISL,2020,93.898
ISR,2020,92.587
ITA,2020,71.039
JAM,2020,56.311
JOR,2020,91.418
JPN,2020,91.782
KAZ,2020,57.671
KEN,2020,27.995
KGZ,2020,36.856
KHM,2020,24.232
KIR,2020,55.594
KNA,2020,30.843
KOR,2020,81.414
KWT,2020,100.0
LAO,2020,36.29
LBN,2020,88.925
LBR,2020,52.089
LBY,2020,80.691
LCA,2020,18.841
LIE,2020,14.416
LKA,2020,18.713
LSO,2020,29.028
LTU,2020,68.046
LUX,2020,91.453
LVA,2020,68.315
MAC,2020,100.0
MAF,2020,N/A
MAR,2020,63.532
MDA,2020,42.849
MDG,2020,38.534
MDV,2020,40.669
MEX,2020,80.731
MHL,2020,77.794
MKD,2020,58.482
MLI,2020,43.909
MLT,2020,94.744
MMR,2020,31.141
MNE,2020,67.488
MNG,2020,68.657
MNP,2020,91.798
MOZ,2020,37.074
MRT,2020,55.327
MUS,2020,40.76
MWI,2020,17.427
MYS,2020,77.16
NAM,2020,52.033
NCL,2020,71.518
NER,2020,16.626
NGA,2020,51.958
NIC,2020,59.012
NLD,2020,92.236
NOR,2020,82.974
NPL,2020,20.576
NZL,2020,86.699
OMN,2020,86.276
PAK,2020,37.165
PAN,2020,68.414
PER,2020,78.297
PHL,2020,47.408
PLW,2020,80.988
PNG,2020,13.345
POL,2020,60.043
PRI,2020,93.581
PRK,2020,62.381
PRT,2020,66.31
PRY,2020,62.183
PSE,2020,76.719
PYF,2020,61.975
QAT,2020,99.235
ROU,2020,54.194
RUS,2020,74.754
RWA,2020,17.432
SAU,2020,84.287
SDN,2020,35.253
SEN,2020,48.122
SGP,2020,100.0
SLB,2020,24.67
SLE,2020,42.923
SLV,2020,73.444
SOM,2020,46.141
SRB,2020,56.446
SSD,2020,20.199
STP,2020,74.354
SUR,2020,66.149
SVK,2020,53.76
SVN,2020,55.118
SWE,2020,87.977
SWZ,2020,24.171
SXM,2020,100.0
SYC,2020,57.546
SYR,2020,55.475
TCA,2020,93.605
TCD,2020,23.52
TGO,2020,42.8
THA,2020,51.43
TJK,2020,27.506
TKM,2020,52.516
TLS,2020,31.32
TON,2020,23.099
TTO,2020,53.214
TUN,2020,69.568
TUR,2020,76.105
TUV,2020,64.014
TZA,2020,35.227
UGA,2020,24.954
UKR,2020,69.608
URY,2020,95.515
USA,2020,82.664
UZB,2020,50.416
VCT,2020,53.032
VEN,2020,88.279
VGB,2020,48.515
VIR,2020,95.939
VNM,2020,37.34
VUT,2020,25.525
WSM,2020,17.889
YEM,2020,37.908
ZAF,2020,67.354
ZMB,2020,44.629
ZWE,2020,32.242
AFG,2021,26.314
AGO,2021,67.46
ALB,2021,62.969
ARE,2021,87.299
ARG,2021,92.229
ARM,2021,63.431
ASM,2021,87.169
ATG,2021,24.38
AUS,2021,86.362
AUT,2021,58.995
AZE,2021,56.776
BDI,2021,14.058
BEL,2021,98.117
BEN,2021,48.972
BFA,2021,31.24
BGD,2021,38.946
BGR,2021,76.025
BHR,2021,89.622
BHS,2021,83.365
BIH,2021,49.425
BLR,2021,79.91
BLZ,2021,46.201
BMU,2021,100.0
BOL,2021,70.475
BRA,2021,87.317
BRB,2021,31.246
BRN,2021,78.554
BTN,2021,43.008
BWA,2021,71.56
CAF,2021,42.648
CAN,2021,81.653
CHE,2021,73.996
CHL,2021,87.817
CHN,2021,62.512
CIV,2021,52.18
CMR,2021,58.148
COD,2021,46.235
COG,2021,68.283
COL,2021,81.74
COM,2021,29.613
CPV,2021,67.102
CRI,2021,81.425
CUB,2021,77.292
CYM,2021,100.0
CYP,2021,66.856
CZE,2021,74.214
DEU,2021,77.544
DJI,2021,78.217
DMA,2021,71.395
DNK,2021,88.24
DOM,2021,83.213
DZA,2021,74.261
ECU,2021,64.361
EGY,2021,42.862
ERI,2021,41.985
ESP,2021,81.056
EST,2021,69.415
ETH,2021,22.174
FIN,2021,85.596
FJI,2021,57.74
FRA,2021,81.242
FSM,2021,23.068
GAB,2021,90.423
GBR,2021,84.152
GEO,2021,59.872
GHA,2021,57.985
GIN,2021,37.264
GMB,2021,63.222
GNB,2021,44.617
GNQ,2021,73.561
GRC,2021,80.038
GRD,2021,36.694
GTM,2021,52.245
GUM,2021,95.015
GUY,2021,26.897
HKG,2021,100.0
HND,2021,58.982
HRV,2021,57.878
HTI,2021,57.964
HUN,2021,72.245
IDN,2021,57.29
IND,2021,35.393
IRL,2021,63.912
IRN,2021,76.345
IRQ,2021,71.119
ISL,2021,93.944
ISR,2021,92.674
ITA,2021,71.346
JAM,2021,56.652
JOR,2021,91.626
JPN,2021,91.867
KAZ,2021,57.821
KEN,2021,28.493
KGZ,2021,37.146
KHM,2021,24.668
KIR,2021,56.335
KNA,2021,30.906
KOR,2021,81.414
KWT,2021,100.0
LAO,2021,36.939
LBN,2021,89.093
LBR,2021,52.573
LBY,2021,80.994
LCA,2021,18.94
LIE,2021,14.471
LKA,2021,18.86
LSO,2021,29.48
LTU,2021,68.249
LUX,2021,91.672
LVA,2021,68.421
MAC,2021,100.0
MAF,2021,N/A
MAR,2021,64.065
MDA,2021,42.998
MDG,2021,39.207
MDV,2021,41.102
MEX,2021,81.016
MHL,2021,78.162
MKD,2021,58.786
MLI,2021,44.677
MLT,2021,94.81
MMR,2021,31.448
MNE,2021,67.826
MNG,2021,68.785
MNP,2021,91.89
MOZ,2021,37.628
MRT,2021,56.133
MUS,2021,40.775
MWI,2021,17.695
MYS,2021,77.696
NAM,2021,53.005
NCL,2021,71.925
NER,2021,16.751
NGA,2021,52.746
NIC,2021,59.277
NLD,2021,92.572
NOR,2021,83.323
NPL,2021,21.008
NZL,2021,86.789
OMN,2021,87.044
PAK,2021,37.44
PAN,2021,68.775
PER,2021,78.5
PHL,2021,47.684
PLW,2021,81.483
PNG,2021,13.456
POL,2021,60.075
PRI,2021,93.592
PRK,2021,62.642
PRT,2021,66.849
PRY,2021,62.496
PSE,2021,77.003
PYF,2021,62.066
QAT,2021,99.278
ROU,2021,54.329
RUS,2021,74.934
RWA,2021,17.568
SAU,2021,84.508
SDN,2021,35.593
SEN,2021,48.6
SGP,2021,100.0
SLB,2021,25.128
SLE,2021,43.372
SLV,2021,74.118
SOM,2021,46.731
SRB,2021,56.651
SSD,2021,20.514
STP,2021,75.073
SUR,2021,66.219
SVK,2021,53.82
SVN,2021,55.427
SWE,2021,88.238
SWZ,2021,24.369
SXM,2021,100.0
SYC,2021,57.972
SYR,2021,56.124
